index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
144224,469,3,11/03/2015,1192,1,0,0,0,8570.23
304343,488,1,11/03/2013,347,1,0,0,0,2903.87
218706,65,2,22/01/2013,489,1,1,0,0,5794.7
24386,1001,7,31/03/2013,0,0,0,0,0,0.0
446728,1110,3,05/06/2013,475,1,1,0,0,5547.71
657201,878,2,19/02/2013,825,1,1,0,0,7502.49
584357,327,6,23/11/2013,909,1,0,0,0,7376.51
426508,1051,7,27/10/2013,0,0,0,0,0,0.0
102733,237,5,06/06/2014,646,1,1,0,0,6304.79
575035,790,3,01/04/2015,850,1,1,0,1,9835.01
523203,190,6,14/12/2013,635,1,0,0,0,6967.59
118832,244,6,31/05/2014,524,1,0,0,0,5196.03
220834,355,1,18/05/2015,1271,1,1,0,0,11919.63
277843,1045,3,30/10/2013,920,1,0,0,0,7543.9
659598,752,5,16/05/2014,415,1,0,0,0,4160.28
41707,965,7,09/06/2013,0,0,0,0,0,0.0
92711,492,1,08/06/2015,1002,1,0,0,0,6553.8
453363,1023,1,20/10/2014,707,1,1,0,1,7946.68
45649,441,7,19/01/2014,0,0,0,0,0,0.0
319188,487,5,27/03/2015,689,1,0,0,0,7010.11
280601,235,6,25/07/2015,317,1,0,0,0,3297.58
395161,177,4,16/04/2015,595,1,1,0,0,6238.43
13197,838,5,24/10/2014,946,1,1,0,0,8571.98
657427,387,4,01/01/2015,0,0,0,a,1,0.0
579536,330,3,29/01/2014,355,1,0,0,0,2969.79
115471,764,7,27/04/2014,0,0,0,0,0,0.0
504352,832,5,05/07/2013,683,1,1,0,0,6497.92
387026,1047,3,09/10/2013,538,1,1,0,0,5865.15
392405,782,3,19/03/2014,524,1,1,0,0,5737.54
215201,544,2,11/06/2013,1979,1,0,0,0,13691.73
502687,178,6,16/05/2015,645,1,0,0,0,6512.95
328687,250,6,23/03/2013,614,1,0,0,0,7029.58
402839,392,5,24/01/2014,734,1,1,0,0,7143.84
457468,113,7,24/11/2013,0,0,0,0,0,0.0
692112,738,7,26/05/2013,0,0,0,0,0,0.0
601525,471,5,21/02/2014,674,1,1,0,0,7873.51
296527,1004,2,27/05/2014,345,1,0,0,0,3547.35
703864,931,4,22/01/2015,390,1,0,0,0,4209.61
600732,1095,3,15/07/2015,721,1,1,0,1,6012.12
307511,779,7,26/07/2015,0,0,0,0,0,0.0
107456,178,6,10/05/2014,778,1,0,0,0,6811.64
511609,76,3,25/03/2015,779,1,0,0,0,6829.07
528544,505,2,30/09/2014,648,1,1,0,0,7189.29
621465,1002,4,07/02/2013,699,1,1,0,1,6107.52
304297,1100,2,11/11/2014,785,1,1,0,0,7188.8
689019,1023,3,14/01/2015,606,1,1,0,0,6307.33
492601,530,3,27/03/2013,837,1,1,0,1,7731.51
401107,501,6,21/03/2015,464,1,0,0,0,4923.48
559900,750,3,25/02/2015,298,1,0,0,0,3581.85
236116,757,2,23/04/2013,478,1,1,0,0,5677.39
633564,1028,4,20/06/2013,491,1,1,0,0,5100.31
320790,723,7,09/03/2014,0,0,0,0,0,0.0
169510,745,3,16/01/2013,732,1,0,0,0,5729.33
545328,884,4,07/11/2013,482,1,1,0,0,4799.42
538153,674,7,07/12/2014,0,0,0,0,0,0.0
218229,506,3,18/03/2015,913,1,1,0,0,8707.22
627066,909,1,12/05/2014,892,1,0,0,0,8061.23
647664,387,4,30/01/2014,1117,1,0,0,0,8760.83
389269,180,2,15/07/2014,801,1,1,0,1,7473.48
474535,771,1,19/05/2014,840,1,1,0,0,8508.6
323612,182,3,03/07/2013,416,1,1,0,0,5170.71
256639,642,7,23/02/2014,0,0,0,0,0,0.0
252636,954,5,19/12/2014,985,1,1,0,0,10833.9
42026,241,6,13/09/2014,716,1,0,0,0,7124.46
356023,789,5,16/08/2013,403,1,1,0,1,3332.05
572168,958,6,05/01/2013,394,1,0,0,0,3245.53
134868,242,3,29/10/2014,267,1,0,0,1,2673.81
430642,845,6,27/12/2014,276,1,0,0,0,2308.65
578666,1048,2,26/05/2015,591,1,0,0,0,5945.24
5481,656,2,18/03/2014,437,1,1,0,0,3939.88
26684,979,6,09/08/2014,521,1,0,0,0,4605.92
95208,189,6,24/08/2013,718,1,0,0,0,6279.34
531299,1039,3,06/08/2014,1499,1,1,0,1,13952.63
109473,266,4,24/07/2014,432,1,0,0,1,3620.38
498037,802,5,02/01/2015,500,1,0,0,1,5871.95
377465,711,3,10/04/2013,553,1,1,0,0,7198.21
427484,194,3,29/10/2014,383,1,0,0,1,4068.39
649059,280,1,11/11/2013,491,1,0,0,0,5128.89
375936,458,2,24/06/2014,550,1,0,0,0,5266.84
308441,371,5,04/01/2013,500,1,0,0,1,4627.95
329322,184,5,10/04/2015,516,1,0,0,1,6056.12
219852,534,2,04/06/2013,586,1,1,0,0,5743.33
563697,752,3,30/07/2014,512,1,1,0,1,5836.37
29775,260,1,26/05/2014,966,1,0,0,0,7045.86
635047,235,6,06/07/2013,409,1,0,0,1,4316.67
442341,786,2,28/10/2014,575,1,0,0,1,4007.11
488845,267,2,21/07/2015,971,1,0,0,1,7251.39
306730,260,3,12/02/2014,828,1,0,0,0,5935.22
159680,11,4,21/02/2013,1070,1,1,0,0,7545.85
566296,86,5,22/02/2013,622,1,1,0,0,5834.79
629263,319,6,15/03/2014,592,1,0,0,0,5309.34
333385,510,1,28/01/2013,901,1,0,0,0,7192.49
506351,840,4,07/11/2013,1150,1,1,0,0,8343.49
358253,326,3,12/02/2014,308,1,0,0,0,3346.95
439071,297,1,08/04/2013,941,1,1,0,0,9391.61
114872,603,3,10/09/2014,806,1,0,0,1,6078.17
233883,830,1,28/10/2013,448,1,0,0,1,4683.37
518557,896,1,02/03/2015,1069,1,1,0,0,11106.71
137248,251,1,26/08/2013,2638,1,1,0,1,15289.12
246480,746,3,15/04/2015,541,1,1,0,0,6693.51
645654,493,7,05/01/2014,0,0,0,0,0,0.0
308970,224,6,02/08/2014,514,1,0,0,0,5282.99
458982,662,2,03/12/2013,1083,1,1,0,0,11155.95
272420,390,2,29/07/2014,938,1,1,0,1,8567.92
45314,159,6,16/02/2013,642,1,0,0,0,6658.97
538538,770,2,31/03/2015,778,1,1,0,1,9714.17
244255,896,1,17/03/2014,1140,1,1,0,0,9295.24
371210,969,3,12/11/2014,688,1,1,0,0,4749.09
17815,244,2,23/09/2014,382,1,0,0,0,3607.9
274916,897,6,02/05/2015,559,1,0,0,0,5608.28
86657,273,4,07/08/2014,751,1,1,0,1,8011.59
607830,672,4,15/01/2015,1147,1,1,0,0,8928.98
24607,727,1,18/08/2014,562,1,1,0,1,6284.88
485213,137,3,18/06/2014,1016,1,1,0,1,9079.35
407610,532,6,26/01/2013,1176,1,0,0,0,9556.87
208285,812,4,28/08/2014,686,1,0,0,1,6304.21
591931,36,7,01/03/2015,0,0,0,0,0,0.0
190795,790,3,30/10/2013,555,1,0,0,0,5261.42
147156,1020,3,12/06/2013,1029,1,0,0,0,7458.24
707797,955,1,09/09/2013,566,1,1,0,0,7075.0
209404,751,4,05/06/2014,592,1,1,0,0,5705.72
300630,386,4,15/05/2014,480,1,0,0,0,4864.86
599306,700,6,09/03/2013,203,1,0,0,0,1612.77
668756,693,4,08/05/2014,598,1,1,0,0,7472.93
562667,212,2,30/04/2013,673,1,1,0,0,7975.89
162318,305,2,04/02/2014,553,1,1,0,0,6228.62
571526,355,6,28/06/2014,764,1,0,0,0,6936.81
320659,205,7,03/03/2013,0,0,0,0,0,0.0
470529,22,6,30/03/2013,540,1,0,0,0,5325.58
264931,209,3,13/11/2013,513,1,0,0,0,4783.54
58836,379,4,21/03/2013,458,1,1,0,1,3913.27
210065,402,4,23/10/2014,564,1,1,0,0,5370.44
230294,873,3,19/02/2014,474,1,1,0,1,4384.59
225978,419,3,19/11/2014,811,1,0,0,0,5728.04
72525,82,1,22/09/2014,760,1,0,0,0,7009.9
709904,146,3,27/11/2013,603,1,0,0,0,5668.24
693054,706,2,28/04/2015,469,1,1,0,0,5807.42
5798,794,6,28/09/2013,343,1,0,0,0,2796.28
347364,736,6,21/12/2013,733,1,0,0,0,7969.16
285399,98,4,06/11/2014,506,1,1,0,0,5621.21
185222,323,5,07/02/2014,619,1,1,0,0,6867.67
120464,601,1,26/05/2014,364,1,0,0,0,4140.9
327429,18,7,31/05/2015,0,0,0,0,0,0.0
241594,231,2,21/07/2015,295,1,0,0,0,3124.28
300897,398,1,27/01/2014,469,1,0,0,0,3814.05
671772,564,3,27/05/2015,390,1,0,0,0,3969.3
543568,61,7,05/05/2013,0,0,0,0,0,0.0
581150,323,1,31/03/2014,691,1,1,0,0,7285.79
492624,436,4,24/07/2014,513,1,0,0,1,4158.55
318901,72,7,08/09/2013,0,0,0,0,0,0.0
693522,478,7,18/08/2013,0,0,0,0,0,0.0
674794,283,3,13/05/2015,766,1,0,0,0,6790.32
278244,1041,7,17/05/2015,0,0,0,0,0,0.0
644456,1111,6,15/02/2014,324,1,0,0,0,3711.37
442215,52,3,26/06/2013,420,1,0,0,0,5432.8
461939,374,3,15/04/2015,909,1,1,0,0,8243.95
471421,178,5,19/06/2015,963,1,1,0,0,11565.74
662446,487,3,27/02/2013,529,1,0,0,0,4754.13
68173,391,3,17/09/2014,673,1,1,0,0,6211.06
84751,933,5,27/09/2013,914,1,1,0,0,8040.68
513375,199,5,06/06/2014,712,1,1,0,0,8993.53
32565,703,1,18/02/2013,523,1,1,0,0,6443.82
319465,276,1,16/06/2014,720,1,1,0,0,7363.08
194226,857,3,19/02/2014,868,1,1,0,0,7583.19
484966,904,3,11/09/2013,580,1,1,0,1,5841.29
303329,621,5,05/06/2015,1021,1,1,0,0,9059.41
334723,1007,5,18/01/2013,658,1,0,0,0,5001.07
477722,863,7,10/03/2013,40,1,0,0,0,137.91
467319,809,7,25/08/2013,0,0,0,0,0,0.0
253869,314,7,21/06/2015,0,0,0,0,0,0.0
555962,239,6,01/06/2013,550,1,0,0,0,5249.4
711494,1043,5,19/04/2013,1151,1,0,0,0,7741.99
208283,396,7,19/05/2013,0,0,0,0,0,0.0
396327,696,3,01/05/2013,0,0,1,a,0,0.0
243204,633,1,12/08/2013,557,1,1,0,1,7082.19
334261,1043,7,22/03/2015,0,0,0,0,0,0.0
154668,261,7,16/03/2014,0,0,0,0,0,0.0
544638,39,5,19/12/2014,670,1,1,0,0,8841.15
242860,690,2,21/10/2014,866,1,1,0,0,7255.49
597479,618,7,15/03/2015,0,0,0,0,0,0.0
471388,266,2,29/10/2013,592,1,0,0,1,4785.85
2287,423,3,13/08/2014,1895,1,0,0,1,9993.19
15888,9,4,23/04/2015,564,1,0,0,0,5860.65
374699,277,6,02/02/2013,506,1,0,0,0,4836.33
331520,556,6,17/08/2013,546,1,0,0,0,4170.46
109023,814,4,01/01/2015,0,0,0,0,1,0.0
649941,970,3,19/02/2014,453,1,1,0,0,3993.96
74873,174,6,04/07/2015,571,1,0,0,0,5874.49
165180,663,1,08/12/2014,738,1,0,0,0,6176.06
433337,981,4,07/08/2014,787,1,1,0,1,7470.61
236787,888,3,13/08/2014,628,1,0,0,1,6028.54
652826,1113,7,05/05/2013,0,0,0,0,0,0.0
561129,1064,5,07/11/2014,1144,1,1,0,0,10119.25
266897,301,1,27/04/2015,668,1,1,0,0,7688.91
13108,383,3,03/04/2013,2109,1,0,0,1,14830.98
82402,909,6,22/03/2014,870,1,0,0,0,8125.05
40883,133,1,10/02/2014,697,1,0,0,0,5330.36
398274,382,6,07/06/2014,603,1,0,0,0,5779.54
367892,336,2,24/09/2013,2111,1,1,0,0,14573.25
262558,991,3,29/01/2014,379,1,0,0,0,3638.9
648595,620,6,12/01/2013,648,1,0,0,0,6346.26
255749,449,5,15/08/2014,1211,1,0,0,1,8153.6
260968,832,5,17/10/2014,537,1,0,0,0,4512.13
485128,584,2,23/12/2014,834,1,0,0,1,7715.55
177977,763,1,02/09/2013,552,1,0,0,0,5076.82
378475,331,4,06/06/2013,973,1,1,0,0,8038.39
359434,645,6,28/12/2013,1269,1,0,0,0,9972.94
242972,340,7,25/08/2013,0,0,0,0,0,0.0
220791,347,4,27/02/2014,372,1,0,0,0,4319.64
409695,1076,4,22/05/2014,547,1,1,0,0,3883.62
159276,351,3,24/06/2015,454,1,0,0,0,4753.05
651356,561,5,27/03/2015,648,1,0,0,0,5746.69
216857,121,6,31/08/2013,273,1,0,0,0,2638.38
290997,519,2,15/01/2013,442,1,0,0,0,3565.31
283957,610,1,16/02/2015,475,1,1,0,0,6348.82
376288,520,6,11/07/2015,374,1,0,0,0,3472.77
638971,976,2,12/08/2014,656,1,0,0,1,5788.83
385517,726,6,29/03/2014,529,1,0,0,0,5640.35
405077,963,4,11/07/2013,1141,1,0,0,0,9270.38
540646,785,6,01/11/2014,0,0,0,a,0,0.0
71047,349,1,04/03/2013,0,0,1,0,0,0.0
179759,458,7,11/08/2013,0,0,0,0,1,0.0
593214,672,7,22/06/2014,0,0,0,0,0,0.0
414708,324,5,02/05/2014,825,1,1,0,0,8536.27
106011,473,1,05/05/2014,640,1,1,0,0,7027.06
695042,524,4,07/11/2013,946,1,1,0,0,8906.03
47488,718,6,01/02/2014,646,1,0,0,0,6511.73
334624,164,6,26/04/2014,429,1,0,0,0,4138.36
481042,1021,1,13/10/2014,1102,1,0,0,0,8729.29
654906,740,3,17/06/2015,588,1,1,0,0,7250.12
26142,756,4,28/02/2013,2022,1,0,0,0,13039.94
327205,12,7,11/05/2014,0,0,0,0,0,0.0
373221,491,1,29/04/2013,565,1,1,0,0,8071.54
220848,86,1,09/02/2015,475,1,0,0,0,4727.77
258227,914,5,06/09/2013,1002,1,0,0,0,7425.12
230659,1028,7,10/03/2013,0,0,0,0,0,0.0
165624,388,3,31/07/2013,1213,1,1,0,1,11649.31
502489,232,2,04/11/2014,291,1,1,0,0,3581.15
667024,535,7,01/02/2015,0,0,0,0,0,0.0
200863,953,6,06/04/2013,228,1,0,0,0,2019.92
229060,412,7,08/12/2013,0,0,0,0,0,0.0
403807,666,2,26/08/2014,489,1,0,0,1,4540.93
223032,983,1,15/07/2013,2170,1,1,0,0,16627.56
544035,507,7,07/04/2013,0,0,0,0,0,0.0
444603,573,1,25/11/2013,335,1,0,0,0,3642.81
8953,98,2,13/05/2014,368,1,0,0,0,3745.43
98539,995,3,04/06/2014,834,1,1,0,0,9739.95
516832,690,3,23/01/2013,823,1,1,0,0,6325.73
430089,319,6,07/03/2015,613,1,0,0,0,5924.94
318096,1096,4,30/01/2014,505,1,0,0,0,3983.51
151310,384,6,02/11/2013,594,1,0,0,0,5824.38
316399,441,4,30/10/2014,715,1,0,0,0,6740.77
177893,785,7,31/03/2013,0,0,0,0,0,0.0
48368,364,7,30/06/2013,0,0,0,0,0,0.0
569484,127,5,14/06/2013,571,1,0,0,0,4737.31
548838,105,4,09/10/2014,675,1,1,0,0,6367.66
329127,424,4,27/06/2013,649,1,0,0,0,5558.26
30003,824,2,11/11/2014,1057,1,1,0,0,9132.37
485616,797,1,01/07/2013,453,1,1,0,0,4927.6
102155,131,3,16/10/2013,460,1,0,0,0,3964.0
539266,380,6,15/11/2014,1201,1,0,0,0,12224.39
90330,432,2,29/04/2014,1821,1,1,0,1,13909.45
172003,814,4,14/03/2013,651,1,0,0,0,6378.64
575112,1061,1,20/04/2015,506,1,0,0,0,6086.12
477255,503,2,19/08/2014,478,1,1,0,1,6333.69
105892,569,7,08/03/2015,0,0,0,0,0,0.0
440492,741,2,20/08/2013,789,1,0,0,0,5899.16
639029,120,3,29/05/2013,835,1,1,0,0,8600.61
396256,632,7,07/07/2013,0,0,0,0,0,0.0
220990,421,4,21/02/2013,905,1,1,0,0,8448.07
115666,950,3,06/11/2013,555,1,1,0,0,6038.19
399723,556,5,19/12/2014,967,1,1,0,0,9368.57
221850,965,6,27/06/2015,586,1,0,0,0,5534.91
64407,277,4,05/02/2015,458,1,1,0,0,5618.58
551839,1094,4,19/03/2015,357,1,1,0,0,4546.16
656072,769,4,04/09/2014,3293,1,1,0,0,15135.37
494355,944,6,23/02/2013,1344,1,0,0,0,7921.58
128967,484,1,02/03/2015,760,1,1,0,0,8670.65
288201,830,2,22/10/2013,533,1,1,0,1,6083.75
220953,5,4,25/07/2013,550,1,0,0,1,4247.99
708422,135,2,03/09/2013,452,1,0,0,0,4443.64
628526,646,6,25/07/2015,603,1,0,0,0,5360.5
430589,1095,7,09/11/2014,0,0,0,0,0,0.0
336885,182,7,28/06/2015,0,0,0,0,0,0.0
410177,1084,7,30/11/2014,0,0,0,0,0,0.0
393281,564,7,18/05/2014,0,0,0,0,0,0.0
145239,319,4,04/07/2013,832,1,1,0,1,8045.97
540607,417,7,04/08/2013,0,0,0,0,0,0.0
641480,460,3,16/01/2013,276,1,0,0,0,2915.67
76976,559,6,17/01/2015,328,1,0,0,0,2440.51
41888,105,5,21/03/2014,626,1,1,0,0,5967.1
580849,837,5,29/08/2014,605,1,0,0,1,5453.11
441913,544,4,10/01/2013,2086,1,1,0,0,15644.78
444422,261,3,26/11/2014,1023,1,1,0,0,12956.43
304461,1089,6,18/01/2014,1027,1,0,0,0,10015.83
596382,111,7,28/09/2014,0,0,0,0,0,0.0
569709,918,1,27/10/2014,529,1,0,0,1,4574.23
293399,243,5,06/02/2015,968,1,1,0,0,8313.07
288902,181,3,25/12/2013,0,0,0,c,1,0.0
396530,646,5,19/04/2013,579,1,0,0,0,5008.54
352312,655,5,06/03/2015,798,1,1,0,0,8172.13
5853,847,3,21/08/2013,753,1,0,0,1,4948.11
446900,618,1,27/01/2014,352,1,0,0,0,4423.8
50955,543,4,26/09/2013,259,1,1,0,0,3276.95
456343,846,5,19/09/2014,1075,1,1,0,0,10834.52
635432,602,3,15/04/2015,646,1,1,0,0,6965.12
145713,981,5,26/07/2013,650,1,0,0,1,5483.04
578046,279,6,03/08/2013,658,1,0,0,0,6787.39
140848,745,5,14/03/2014,661,1,0,0,0,6306.57
362863,833,5,21/02/2014,584,1,1,0,0,6386.29
113462,594,2,21/04/2015,510,1,0,0,0,4769.75
515357,931,5,21/06/2013,524,1,1,0,0,4753.58
445034,259,4,25/04/2013,2340,1,1,0,0,12876.62
199668,143,3,04/03/2015,651,1,1,0,0,7209.2
312631,762,5,11/04/2014,335,1,0,0,0,2932.1
121421,115,1,09/02/2015,433,1,0,0,0,4946.55
691533,586,6,18/01/2014,2691,1,0,0,0,12363.33
170541,882,7,27/10/2013,0,0,0,0,0,0.0
70555,879,2,28/05/2013,319,1,1,0,1,3836.76
423663,947,4,20/02/2014,1128,1,1,0,0,8812.64
587889,1087,2,30/09/2014,733,1,1,0,0,8160.98
132735,555,3,16/10/2013,403,1,0,0,0,3728.07
118842,834,2,21/05/2013,476,1,0,0,1,4188.32
642170,274,7,22/12/2013,1324,1,0,0,0,10129.34
642280,685,2,26/05/2015,580,1,0,0,1,5668.95
407958,219,1,23/09/2013,551,1,1,0,0,5273.31
477509,1036,7,29/03/2015,0,0,0,0,0,0.0
594450,298,7,30/06/2013,0,0,0,0,0,0.0
583424,352,5,25/04/2014,599,1,0,0,1,6210.34
562630,246,5,02/01/2015,973,1,0,0,1,8263.34
448069,59,2,30/09/2014,831,1,1,0,0,9955.19
694118,994,1,08/04/2013,671,1,1,0,0,7279.37
49333,652,1,20/07/2015,631,1,0,0,1,5737.45
617539,117,2,03/06/2014,576,1,1,0,0,6175.64
640686,852,2,05/11/2013,707,1,1,0,0,7103.34
152633,982,5,23/05/2014,782,1,1,0,0,7776.38
398553,526,5,26/06/2015,1162,1,0,0,0,8275.3
618606,348,4,28/02/2013,727,1,0,0,0,8128.21
321576,810,7,08/12/2013,0,0,0,0,0,0.0
394889,807,5,15/08/2014,746,1,0,0,1,7032.71
701812,1109,6,26/10/2013,341,1,0,0,0,3219.79
707739,870,6,13/06/2015,586,1,0,0,0,5385.7
414592,349,3,11/12/2013,769,1,0,0,0,6847.35
525413,505,5,19/09/2014,562,1,1,0,0,6234.39
451244,450,2,27/08/2013,1124,1,1,0,1,9518.3
11678,233,5,29/08/2014,941,1,0,0,1,8588.79
538190,310,2,26/05/2015,795,1,0,0,0,7198.87
102798,1046,1,16/09/2013,559,1,0,0,0,5983.95
108600,537,3,25/12/2013,0,0,0,c,1,0.0
553141,625,3,25/12/2013,0,0,0,c,1,0.0
417400,1103,7,09/02/2014,0,0,0,0,0,0.0
516587,653,6,18/10/2014,343,1,0,0,0,3685.61
505414,419,4,23/01/2014,855,1,1,0,0,6257.45
630454,491,7,07/06/2015,0,0,0,0,0,0.0
691821,258,3,22/05/2013,482,1,0,0,1,4571.06
238779,559,4,25/06/2015,633,1,0,0,0,4686.95
379267,489,2,18/03/2014,844,1,1,0,0,8655.18
700732,318,1,08/07/2013,607,1,0,0,0,6264.59
165347,222,2,17/02/2015,694,1,1,0,0,6880.66
274003,1031,6,16/05/2015,359,1,0,0,0,3887.53
463322,788,2,15/04/2014,2076,1,1,0,1,14991.35
303439,1034,4,05/06/2014,858,1,1,0,0,7370.68
697929,229,7,08/09/2013,0,0,0,0,0,0.0
607603,852,7,02/06/2013,0,0,0,0,0,0.0
503489,567,2,12/05/2015,657,1,0,0,0,5015.87
151844,686,2,01/10/2013,852,1,0,0,0,6605.37
122183,280,2,29/07/2014,513,1,1,0,0,6000.99
608331,1046,5,20/06/2014,795,1,1,0,0,8709.17
83547,64,2,29/10/2013,585,1,0,0,1,5946.0
369195,452,4,10/10/2013,500,1,1,0,1,5473.48
557909,134,5,10/07/2015,482,1,0,0,0,4748.1
348747,121,4,22/01/2015,393,1,0,0,0,4022.53
407411,169,1,08/09/2014,512,1,0,0,0,4720.16
474329,256,2,11/11/2014,1197,1,1,0,0,10278.47
275318,713,7,25/05/2014,0,0,0,0,0,0.0
651795,464,1,27/07/2015,1384,1,1,0,1,12834.48
317366,513,6,14/09/2013,2132,1,0,0,0,16379.2
466626,925,2,05/11/2013,1149,1,1,0,0,7762.8
498620,177,1,09/02/2015,477,1,0,0,1,4950.72
370052,116,3,07/01/2015,769,1,1,0,0,7521.41
701253,259,7,23/06/2013,2453,1,0,0,0,10262.97
228487,131,5,09/08/2013,515,1,0,0,1,4816.8
316186,291,6,07/06/2014,571,1,0,0,0,5626.51
260179,1010,1,30/06/2014,1139,1,1,0,0,12903.48
321963,98,7,04/01/2015,0,0,0,0,0,0.0
492826,854,3,10/04/2013,763,1,1,0,0,7417.49
263436,227,1,09/02/2015,610,1,0,0,0,5859.22
224822,811,3,02/07/2014,788,1,1,0,0,6754.29
454710,266,7,08/06/2014,0,0,0,0,0,0.0
642041,1056,4,08/05/2014,376,1,1,0,0,4080.1
563692,737,7,03/03/2013,0,0,0,0,0,0.0
137622,592,4,11/09/2014,689,1,0,0,0,5197.31
141860,630,1,21/01/2013,908,1,1,0,0,9298.79
371479,793,2,10/12/2013,378,1,0,0,0,3459.17
10572,66,7,20/07/2014,0,0,0,0,0,0.0
682000,495,4,06/06/2013,378,1,1,0,0,4888.9
559580,495,2,26/08/2014,290,1,0,0,1,3384.31
102849,442,3,18/02/2015,464,1,1,0,0,5082.87
350256,454,7,09/06/2013,0,0,0,0,0,0.0
153801,128,5,14/06/2013,454,1,0,0,0,4944.52
524660,966,7,16/03/2014,0,0,0,0,0,0.0
74792,2,3,30/10/2013,796,1,0,0,1,6801.35
59319,700,2,26/05/2015,585,1,0,0,0,5355.55
694819,425,6,16/11/2013,292,1,0,0,0,2356.94
525422,403,1,30/06/2014,966,1,1,0,0,11162.69
509170,925,4,21/05/2015,1150,1,1,0,0,7333.31
36647,110,5,08/02/2013,597,1,1,0,0,5636.54
634179,927,7,06/01/2013,0,0,0,0,0,0.0
129915,738,5,29/11/2013,717,1,0,0,0,7090.26
177396,1055,2,03/06/2014,1079,1,1,0,0,9111.41
521642,877,7,08/06/2014,0,0,0,0,0,0.0
156788,139,6,02/11/2013,381,1,0,0,0,3697.08
496608,917,4,24/04/2014,648,1,0,0,1,5362.04
213565,582,3,26/02/2014,699,1,0,0,0,5057.11
338727,329,7,27/10/2013,0,0,0,0,0,0.0
1652,453,6,02/08/2014,1370,1,0,0,0,10290.81
581398,416,3,18/09/2013,1130,1,0,0,0,7901.74
499303,546,4,12/12/2013,1550,1,0,0,0,12733.04
59034,10,7,27/07/2014,0,0,0,0,0,0.0
352946,551,3,20/11/2013,951,1,1,0,0,6783.85
479462,257,4,03/04/2014,723,1,1,0,0,6634.99
378165,890,7,17/03/2013,0,0,0,0,0,0.0
704063,1102,3,03/06/2015,770,1,1,0,1,7700.91
612710,40,6,13/04/2013,826,1,0,0,0,6832.33
92799,992,7,18/01/2015,0,0,0,0,0,0.0
370506,424,5,08/03/2013,769,1,1,0,0,7088.59
502643,886,3,30/04/2014,746,1,1,0,0,7402.45
235618,139,3,13/02/2013,472,1,0,0,1,5064.27
382032,983,6,07/02/2015,1180,1,0,0,0,8108.77
484013,964,1,17/03/2014,1702,1,1,0,0,13629.22
695675,275,5,28/02/2014,815,1,0,0,0,8142.33
290399,259,7,24/08/2014,2842,1,0,0,1,10158.04
6933,132,4,01/01/2015,0,0,0,a,1,0.0
337110,1020,1,17/11/2014,993,1,0,0,0,7613.69
175440,306,5,12/07/2013,518,1,0,0,0,4970.74
21762,1,4,28/11/2013,585,1,0,0,0,4990.8
517823,1109,1,03/02/2014,610,1,1,0,0,7418.22
484830,91,3,04/02/2015,504,1,1,0,0,5349.43
674903,794,3,03/06/2015,517,1,1,0,0,3810.75
368588,694,6,23/05/2015,905,1,0,0,0,9440.46
142933,972,6,14/03/2015,158,1,0,0,0,1360.57
284188,813,2,13/01/2015,695,1,1,0,0,6395.38
239575,693,2,21/04/2015,382,1,0,0,0,3921.94
611882,49,6,08/03/2014,512,1,0,0,0,6368.35
661114,1040,4,21/05/2015,993,1,1,0,0,8928.66
129644,910,2,01/07/2014,625,1,1,0,0,6752.99
374552,461,3,08/04/2015,431,1,0,0,1,4484.33
155276,506,4,17/10/2013,690,1,0,0,0,5569.43
280500,395,1,29/06/2015,611,1,1,0,1,7673.31
571500,916,6,08/06/2013,602,1,0,0,0,6008.65
432048,954,1,19/01/2015,748,1,0,0,0,5581.31
355615,568,6,04/10/2014,570,1,0,0,0,5306.75
216256,1103,1,15/07/2013,507,1,1,0,1,7301.42
535473,408,2,26/05/2015,479,1,0,0,1,5662.65
59488,104,4,06/06/2013,1245,1,1,0,0,9890.95
336288,994,4,15/01/2015,454,1,1,0,0,5286.56
77948,365,6,01/03/2014,655,1,0,0,0,5924.62
300114,1004,7,17/11/2013,0,0,0,0,0,0.0
66470,298,4,16/05/2013,687,1,1,0,0,7918.18
309638,17,5,23/08/2013,803,1,0,0,1,6285.59
451988,1113,3,13/08/2014,591,1,0,0,1,5462.93
511640,123,4,21/08/2014,1000,1,1,0,1,8409.15
657640,178,2,08/01/2013,934,1,1,0,0,9115.09
654445,675,5,06/09/2013,375,1,0,0,0,3100.17
309663,439,7,14/12/2014,0,0,0,0,0,0.0
430388,353,2,10/12/2013,1456,1,0,0,0,6635.03
625031,598,5,11/04/2014,672,1,0,0,0,5367.11
386032,693,1,12/08/2013,850,1,1,0,1,12164.9
422501,1082,5,09/01/2015,886,1,1,0,0,7151.01
41266,294,7,01/06/2014,0,0,0,0,0,0.0
479149,503,2,01/01/2013,0,0,0,a,1,0.0
625986,221,4,10/07/2014,549,1,0,0,0,5227.8
19931,110,7,16/03/2014,0,0,0,0,0,0.0
242848,484,4,17/01/2013,595,1,0,0,0,5555.52
6233,171,6,28/09/2013,568,1,0,0,0,5884.83
81281,757,1,14/04/2014,705,1,1,0,1,9289.23
646884,318,5,11/10/2013,802,1,1,0,0,8619.04
448672,810,6,17/01/2015,522,1,0,0,0,5670.22
430000,530,5,11/07/2014,1174,1,0,0,0,8162.6
150959,402,1,18/03/2013,648,1,1,0,0,7154.98
